dev,seq,hint,threads,time,workGB,tlb,readGB,CPUwork
/blk/s2,0,2,100,31.4028,0.0794563,2120665,2.36551,3780
/blk/s2,0,2,100,32.4177,0.0785408,2142325,2.34562,3779
/blk/s2,0,2,100,33.4326,0.0798645,2124664,2.37531,3780
/blk/s2,0,2,100,34.4476,0.0780716,2151259,2.33055,3778
/blk/s2,0,2,100,35.4614,0.0805016,2123244,2.40438,3822
/blk/s2,0,2,100,36.475,0.095932,1863193,2.85543,3835
/blk/s2,0,2,100,37.4861,0.0965042,1853601,2.8785,3763
/blk/s2,0,2,100,38.4981,0.0982628,1837622,2.93227,3767
/blk/s2,0,2,100,39.5116,0.0989838,1838666,2.94946,3774
/blk/s2,0,2,100,40.5266,0.0791817,2126609,2.36477,3771
/blk/s2,0,2,100,41.5415,0.0800285,2115421,2.3923,3769
/blk/s2,0,2,100,42.5565,0.0780258,2151533,2.32815,3770
/blk/s2,0,2,100,43.5714,0.0778122,2167390,2.32196,3770
/blk/s2,0,2,100,44.5864,0.0785751,2142063,2.34295,3769
/blk/s2,0,2,100,45.6014,0.077755,2154334,2.32066,3770
/blk/s2,0,2,100,46.615,0.0941544,1909919,2.80937,3770
/blk/s2,0,2,100,47.6282,0.0987625,1829870,2.95178,3772
/blk/s2,0,2,100,48.6397,0.0984993,1840001,2.93433,3765
/blk/s2,0,2,100,49.6533,0.098011,1836948,2.92176,3773
/blk/s2,0,2,100,50.6681,0.0779305,2153928,2.32327,3769
/blk/s2,0,2,100,51.6831,0.0794182,2122138,2.36674,3769
/blk/s2,0,2,100,52.698,0.0788727,2123659,2.35439,3770
/blk/s2,0,2,100,53.713,0.07967,2119884,2.38218,3769
/blk/s2,0,2,100,54.7282,0.078598,2129139,2.35449,3771
/blk/s2,0,2,100,55.7431,0.0789566,2139270,2.35355,3769
/blk/s2,0,2,100,56.7566,0.0878372,1994457,2.61952,3767
/blk/s2,0,2,100,57.7695,0.0966187,1842754,2.87996,3769
/blk/s2,0,2,100,58.7827,0.0954361,1865045,2.85024,3769
/blk/s2,0,2,100,59.7964,0.09692,1838508,2.88866,3770
/blk/s2,0,2,100,60.8088,0.0980453,1835371,2.9256,3768
/blk/s2,0,2,100,61.8238,0.0793304,2127762,2.36948,3770
/blk/s2,0,2,100,62.8386,0.0791588,2139023,2.3625,3769
/blk/s2,0,2,100,63.8535,0.0775032,2162692,2.30667,3769
/blk/s2,0,2,100,64.8684,0.0774155,2156661,2.31192,3768
/blk/s2,0,2,100,65.8832,0.0773926,2157804,2.31642,3769
/blk/s2,0,2,100,66.8962,0.0849724,2041307,2.53642,3765
/blk/s2,0,2,100,67.9092,0.0972862,1833382,2.90107,3766
/blk/s2,0,2,100,68.9213,0.0962677,1844885,2.88014,3765
/blk/s2,0,2,100,69.9339,0.0976257,1843335,2.89971,3767
/blk/s2,0,2,100,70.9489,0.0926361,1940397,2.7598,3777
/blk/s2,0,2,100,71.9638,0.0773773,2172710,2.31265,3769
/blk/s2,0,2,100,72.9787,0.0778046,2163391,2.32647,3768
/blk/s2,0,2,100,73.9936,0.0774612,2163944,2.31232,3768
/blk/s2,0,2,100,75.0084,0.0782661,2155621,2.33813,3769
/blk/s2,0,2,100,76.0232,0.0787277,2165108,2.35261,3770
/blk/s2,0,2,100,77.0371,0.096817,1835876,2.8988,3771
/blk/s2,0,2,100,78.0497,0.0980034,1825619,2.91912,3768
/blk/s2,0,2,100,79.0633,0.0977707,1832296,2.91926,3771
/blk/s2,0,2,100,80.0774,0.0981865,1838709,2.92703,3773
/blk/s2,0,2,100,81.0926,0.0775681,2174527,2.31884,3770
/blk/s2,0,2,100,82.1078,0.0779762,2160132,2.32177,3768
/blk/s2,0,2,100,83.123,0.0777168,2169203,2.32196,3770
/blk/s2,0,2,100,84.1382,0.0773735,2184609,2.29985,3770
/blk/s2,0,2,100,85.1532,0.0773926,2172053,2.30168,3769
/blk/s2,0,2,100,86.1655,0.0954857,1873822,2.84668,3809
/blk/s2,0,2,100,87.1781,0.0970535,1838669,2.89787,3823
/blk/s2,0,2,100,88.1901,0.0962601,1844719,2.86679,3818
/blk/s2,0,2,100,89.2026,0.0996399,1811579,2.97471,3816
/blk/s2,0,2,100,90.2175,0.0798721,2113697,2.38359,3818
/blk/s2,0,2,100,91.2324,0.0788078,2128140,2.3567,3825
/blk/s2,0,2,100,92.2473,0.0783043,2152949,2.34091,3827
/blk/s2,0,2,100,93.2623,0.0784073,2139186,2.34344,3794
/blk/s2,0,2,100,94.2772,0.0757103,2194617,2.26241,3767
/blk/s2,0,2,100,95.2875,0.0873413,1995477,2.61207,3757
/blk/s2,0,2,100,96.2991,0.0998268,1801837,2.96895,3765
/blk/s2,0,2,100,97.31,0.0970039,1819293,2.89382,3761
/blk/s2,0,2,100,98.3235,0.100025,1805740,2.98703,3772
/blk/s2,0,2,100,99.3384,0.0796165,2132471,2.37362,3770
/blk/s2,0,2,100,100.353,0.0776711,2151559,2.32191,3768
/blk/s2,0,2,100,101.368,0.0772171,2172655,2.30068,3768
/blk/s2,0,2,100,102.383,0.0778542,2151618,2.32043,3770
/blk/s2,0,2,100,103.398,0.0756912,2184767,2.25795,3767
/blk/s2,0,2,100,104.41,0.0995865,1824875,2.97203,3765
/blk/s2,0,2,100,105.423,0.100224,1802737,2.99218,3772
/blk/s2,0,2,100,106.435,0.0980072,1818385,2.92558,3766
/blk/s2,0,2,100,107.45,0.0880928,1981456,2.62878,3773
/blk/s2,0,2,100,108.465,0.0772057,2162170,2.30369,3768
/blk/s2,0,2,100,109.48,0.0769691,2174858,2.29818,3769
/blk/s2,0,2,100,110.495,0.0770721,2152795,2.30152,3769
/blk/s2,0,2,100,111.51,0.0766907,2180588,2.29479,3769
/blk/s2,0,2,100,112.522,0.0894432,1966837,2.6745,3763
/blk/s2,0,2,100,113.536,0.0999298,1815658,2.98766,3774
/blk/s2,0,2,100,114.55,0.0968323,1830688,2.9011,3770
/blk/s2,0,2,100,115.563,0.0989685,1813541,2.95779,3773
/blk/s2,0,2,100,116.578,0.0797234,2125323,2.38288,3769
/blk/s2,0,2,100,117.593,0.076725,2168461,2.29487,3769
/blk/s2,0,2,100,118.608,0.0781708,2138665,2.33358,3769
/blk/s2,0,2,100,119.623,0.0787811,2119549,2.36185,3768
/blk/s2,0,2,100,120.638,0.0773582,2163787,2.31102,3812
/blk/s2,0,2,100,121.651,0.0883064,1964928,2.63711,3820
/blk/s2,0,2,100,122.663,0.0975037,1815897,2.91135,3813
/blk/s2,0,2,100,123.673,0.0999374,1803292,2.98539,3810
/blk/s2,0,2,100,124.686,0.100342,1797459,3.00335,3825
/blk/s2,0,2,100,125.701,0.0776825,2171174,2.32261,3828
/blk/s2,0,2,100,126.716,0.0767097,2179169,2.29597,3833
/blk/s2,0,2,100,127.731,0.0769196,2175540,2.2927,3836
/blk/s2,0,2,100,128.746,0.0766602,2173309,2.29047,3798
/blk/s2,0,2,100,129.761,0.0787582,2133121,2.3504,3777
/blk/s2,0,2,100,130.772,0.0966148,1818993,2.89523,3823
/blk/s2,0,2,100,131.784,0.0995445,1792821,2.97424,3829
/blk/s2,0,2,100,132.798,0.0996475,1795537,2.97689,3833
/blk/s2,0,2,100,133.812,0.0897865,1939005,2.68815,3826
/blk/s2,0,2,100,134.827,0.07658,2154701,2.28616,3822
/blk/s2,0,2,100,135.842,0.0779114,2141568,2.33001,3834
/blk/s2,0,2,100,136.857,0.0789413,2119396,2.36778,3835
/blk/s2,0,2,100,137.872,0.0769348,2149018,2.29723,3831
/blk/s2,0,2,100,138.886,0.0786781,2123060,2.35983,3836
/blk/s2,0,2,100,139.9,0.0976868,1813537,2.91664,3838
/blk/s2,0,2,100,140.912,0.0999756,1799497,2.98257,3829
/blk/s2,0,2,100,141.925,0.0995293,1795886,2.97365,3835
/blk/s2,0,2,100,142.94,0.0872688,1993241,2.60349,3838
/blk/s2,0,2,100,143.953,0.0765457,2173003,2.29365,3826
/blk/s2,0,2,100,144.968,0.0767479,2170187,2.29308,3810
/blk/s2,0,2,100,145.983,0.0762749,2172150,2.28456,3780
/blk/s2,0,2,100,146.998,0.0769501,2162367,2.29146,3779
/blk/s2,0,2,100,148.01,0.0930977,1899915,2.78301,3825
/blk/s2,0,2,100,149.022,0.0989151,1789858,2.95787,3827
/blk/s2,0,2,100,150.036,0.100636,1787667,2.9982,3782
/blk/s2,0,2,100,151.051,0.0914268,1921765,2.73324,3784
/blk/s2,0,2,100,152.066,0.0766563,2166889,2.28924,3779
/blk/s2,0,2,100,153.08,0.0768166,2167861,2.28944,3775
/blk/s2,0,2,100,154.095,0.0772591,2157166,2.31051,3769
/blk/s2,0,2,100,155.11,0.0764542,2156621,2.28794,3802
/blk/s2,0,2,100,156.127,0.0872154,2016295,2.61495,3803
/blk/s2,0,2,100,157.144,0.0979347,1814911,2.92127,3795
/blk/s2,0,2,100,158.161,0.097599,1815983,2.91757,3794
/blk/s2,0,2,100,159.178,0.0985413,1814694,2.94558,3796
/blk/s2,0,2,100,160.196,0.0844955,2035321,2.52402,3791
/blk/s2,0,2,100,161.213,0.0774269,2157129,2.31487,3790
/blk/s2,0,2,100,162.23,0.0778046,2137389,2.31984,3789
/blk/s2,0,2,100,163.248,0.0775757,2152383,2.32458,3791
/blk/s2,0,2,100,164.265,0.0775604,2148098,2.31987,3789
/blk/s2,0,2,100,165.282,0.0838089,2047663,2.50245,3792
/blk/s2,0,2,100,166.299,0.0987129,1817317,2.94106,3795
/blk/s2,0,2,100,167.316,0.0988045,1806239,2.95196,3796
/blk/s2,0,2,100,168.333,0.0982323,1813720,2.93957,3794
/blk/s2,0,2,100,169.351,0.085537,2011969,2.5548,3793
/blk/s2,0,2,100,170.368,0.0777855,2153270,2.32779,3790
/blk/s2,0,2,100,171.385,0.0771065,2162992,2.30728,3790
/blk/s2,0,2,100,172.403,0.0764503,2173171,2.28508,3790
/blk/s2,0,2,100,173.42,0.0768166,2177926,2.28765,3789
/blk/s2,0,2,100,174.437,0.0921135,1924376,2.7516,3794
/blk/s2,0,2,100,175.448,0.0988045,1783424,2.95488,3771
/blk/s2,0,2,100,176.461,0.0986519,1797340,2.94042,3783
/blk/s2,0,2,100,177.476,0.0940399,1864191,2.82066,3834
/blk/s2,0,2,100,178.491,0.0763168,2160601,2.28368,3832
/blk/s2,0,2,100,179.506,0.0753937,2170319,2.25603,3829
/blk/s2,0,2,100,180.521,0.07658,2161922,2.28681,3832
/blk/s2,0,2,100,181.535,0.0766487,2169903,2.28723,3831
/blk/s2,0,2,100,182.547,0.0897408,1936973,2.67787,3827
/blk/s2,0,2,100,183.564,0.0995789,1806171,2.97971,3846
/blk/s2,0,2,100,184.581,0.100185,1784912,3.00134,3787
/blk/s2,0,2,100,185.596,0.0928421,1877387,2.77904,3793
/blk/s2,0,2,100,186.611,0.0771561,2140664,2.30776,3836
/blk/s2,0,2,100,187.626,0.0774994,2133708,2.31003,3839
/blk/s2,0,2,100,188.641,0.0774155,2146118,2.31943,3837
/blk/s2,0,2,100,189.656,0.0773163,2146615,2.31046,3833
/blk/s2,0,2,100,190.67,0.0771866,2135139,2.31606,3838
/blk/s2,0,2,100,191.684,0.0961838,1830174,2.88264,3837
/blk/s2,0,2,100,192.698,0.0959969,1821485,2.87543,3834
/blk/s2,0,2,100,193.711,0.0971985,1810854,2.90373,3837
/blk/s2,0,2,100,194.724,0.0975151,1806971,2.91579,3836
/blk/s2,0,2,100,195.739,0.0788841,2089652,2.35645,3837
/blk/s2,0,2,100,196.754,0.0775642,2138280,2.31368,3837
/blk/s2,0,2,100,197.769,0.0770226,2136463,2.30727,3836
/blk/s2,0,2,100,198.783,0.0775871,2134197,2.31758,3835
/blk/s2,0,2,100,199.798,0.0772667,2143840,2.30838,3836
/blk/s2,0,2,100,200.812,0.086647,1986731,2.5899,3832
/blk/s2,0,2,100,201.825,0.0978584,1805434,2.92405,3837
/blk/s2,0,2,100,202.837,0.0969696,1805801,2.9015,3827
/blk/s2,0,2,100,203.851,0.0980453,1800046,2.92697,3781
/blk/s2,0,2,100,204.866,0.0843277,2021714,2.52461,3780
/blk/s2,0,2,100,205.881,0.0775948,2145707,2.31316,3780
/blk/s2,0,2,100,206.896,0.0784416,2115508,2.34504,3778
/blk/s2,0,2,100,207.911,0.0762444,2160049,2.27589,3776
/blk/s2,0,2,100,208.926,0.077713,2125713,2.3207,3778
/blk/s2,0,2,100,209.94,0.0831718,2036672,2.4852,3775
